tag,motor,duty,v_batt,v_eff,ticks,dt_s,mmps
coarse_rev_up,B,-0.6000,10.636,-6.3818,-2899,1.0000,-1541.65
coarse_rev_up,B,-0.6500,10.642,-6.9173,-3012,1.0000,-1601.65
coarse_rev_up,B,-0.7000,10.632,-7.4421,-3078,1.0000,-1636.73
coarse_rev_up,B,-0.7500,10.638,-7.9783,-3143,1.0000,-1671.38
coarse_rev_up,B,-0.8000,10.630,-8.5037,-3180,1.0000,-1691.00
coarse_rev_up,B,-0.8500,10.627,-9.0326,-3221,1.0000,-1712.82
coarse_rev_up,B,-0.9000,10.631,-9.5678,-3258,1.0000,-1732.41
coarse_rev_up,B,-0.9500,10.630,-10.0986,-3298,1.0000,-1753.84
coarse_rev_up,B,-1.0000,10.621,-10.6206,-3423,1.0001,-1820.13
coarse_rev_dn,B,-1.0000,10.623,-10.6230,-3423,1.0000,-1820.24
coarse_rev_dn,B,-0.9500,10.627,-10.0953,-3300,1.0000,-1754.84
coarse_rev_dn,B,-0.9000,10.633,-9.5698,-3262,1.0000,-1734.63
coarse_rev_dn,B,-0.8500,10.628,-9.0335,-3227,1.0000,-1716.02
coarse_rev_dn,B,-0.8000,10.638,-8.5106,-3187,1.0000,-1694.69
coarse_rev_dn,B,-0.7500,10.631,-7.9730,-3144,1.0000,-1671.82
coarse_rev_dn,B,-0.7000,10.629,-7.4406,-3086,1.0000,-1641.04
coarse_rev_dn,B,-0.6500,10.632,-6.9108,-3022,1.0000,-1607.06
coarse_rev_dn,B,-0.6000,10.645,-6.3870,-2946,1.0000,-1566.59
coarse_rev_dn,B,-0.5500,10.644,-5.8544,-2852,1.0000,-1516.65
coarse_rev_dn,B,-0.5000,10.646,-5.3231,-2748,1.0000,-1461.25
coarse_rev_dn,B,-0.4500,10.650,-4.7924,-2592,1.0000,-1378.34
coarse_rev_dn,B,-0.4000,10.656,-4.2623,-2408,1.0000,-1280.50
coarse_rev_dn,B,-0.3500,10.653,-3.7287,-2177,1.0000,-1157.66
coarse_rev_dn,B,-0.3000,10.669,-3.2008,-1818,1.0000,-966.75
coarse_rev_dn,B,-0.2500,10.677,-2.6691,-1400,1.0000,-744.48
coarse_rev_dn,B,-0.2000,10.690,-2.1380,-862,1.0000,-458.39
coarse_rev_dn,B,-0.1500,10.714,-1.6071,-176,1.0000,-93.59
coarse_rev_dn,B,-0.1000,10.737,-1.0737,0,1.0000,0.00
coarse_rev_dn,B,-0.0500,10.746,-0.5373,0,1.0000,0.00
crawl_rev_up,B,-0.1500,10.718,-1.6077,0,1.0000,0.00
crawl_rev_up,B,-0.1550,10.716,-1.6609,0,1.0000,0.00
crawl_rev_up,B,-0.1600,10.713,-1.7141,0,1.0000,0.00
crawl_rev_up,B,-0.1650,10.718,-1.7684,0,1.0000,0.00
crawl_rev_up,B,-0.1700,10.708,-1.8204,0,1.0000,0.00
crawl_rev_up,B,-0.1750,10.703,-1.8731,0,1.0000,0.00
crawl_rev_up,B,-0.1800,10.700,-1.9260,0,1.0000,0.00
crawl_rev_up,B,-0.1850,10.698,-1.9791,-1,1.0000,-0.53
crawl_rev_up,B,-0.1900,10.700,-2.0330,0,1.0000,0.00
crawl_rev_up,B,-0.1950,10.691,-2.0848,0,1.0000,0.00
crawl_rev_up,B,-0.2000,10.679,-2.1358,0,1.0000,0.00
crawl_rev_up,B,-0.2050,10.667,-2.1867,0,1.0000,0.00
crawl_rev_up,B,-0.2100,10.687,-2.2443,-294,1.0000,-156.33
crawl_rev_up,B,-0.2150,10.698,-2.3001,-1090,1.0000,-579.61
crawl_rev_up,B,-0.2200,10.690,-2.3517,-1149,1.0000,-610.98
crawl_rev_up,B,-0.2250,10.680,-2.4030,-1177,1.0000,-625.89
crawl_rev_up,B,-0.2300,10.686,-2.4577,-1218,1.0000,-647.72
crawl_rev_up,B,-0.2350,10.683,-2.5106,-1264,1.0000,-672.13
crawl_rev_up,B,-0.2400,10.683,-2.5639,-1307,1.0001,-694.98
crawl_rev_up,B,-0.2450,10.675,-2.6154,-1353,1.0000,-719.48
crawl_rev_up,B,-0.2500,10.678,-2.6696,-1392,1.0000,-740.22
crawl_rev_up,B,-0.2550,10.684,-2.7243,-1436,1.0000,-763.62
crawl_rev_up,B,-0.2600,10.678,-2.7763,-1485,0.9999,-789.72
crawl_rev_up,B,-0.2650,10.684,-2.8313,-1527,1.0000,-812.01
crawl_rev_up,B,-0.2700,10.678,-2.8831,-1567,1.0000,-833.31
crawl_rev_up,B,-0.2750,10.677,-2.9361,-1612,1.0000,-857.21
crawl_rev_up,B,-0.2800,10.677,-2.9896,-1650,1.0000,-877.39
crawl_rev_up,B,-0.2850,10.676,-3.0428,-1692,1.0000,-899.72
crawl_rev_up,B,-0.2900,10.678,-3.0965,-1726,1.0000,-917.79
crawl_rev_up,B,-0.2950,10.673,-3.1485,-1772,1.0000,-942.25
crawl_rev_up,B,-0.3000,10.672,-3.2016,-1810,0.9999,-962.59
crawl_rev_up,B,-0.3050,10.660,-3.2513,-1832,1.0000,-974.23
crawl_rev_up,B,-0.3100,10.666,-3.3063,-1876,1.0000,-997.56
crawl_rev_up,B,-0.3150,10.661,-3.3583,-1912,1.0000,-1016.74
crawl_rev_up,B,-0.3200,10.665,-3.4128,-1945,1.0000,-1034.29
crawl_rev_up,B,-0.3250,10.667,-3.4669,-1980,1.0000,-1052.90
crawl_rev_up,B,-0.3300,10.665,-3.5195,-2000,1.0000,-1063.54
crawl_rev_up,B,-0.3350,10.665,-3.5726,-2034,1.0000,-1081.62
crawl_rev_up,B,-0.3400,10.663,-3.6253,-2066,1.0000,-1098.64
crawl_rev_up,B,-0.3450,10.662,-3.6785,-2095,1.0000,-1114.02
crawl_rev_up,B,-0.3500,10.662,-3.7318,-2122,1.0000,-1128.45
crawl_rev_dn,B,-0.3500,10.654,-3.7290,-2125,1.0000,-1130.01
crawl_rev_dn,B,-0.3450,10.656,-3.6762,-2097,1.0000,-1115.08
crawl_rev_dn,B,-0.3400,10.660,-3.6246,-2070,1.0000,-1100.76
crawl_rev_dn,B,-0.3350,10.658,-3.5703,-2038,1.0000,-1083.75
crawl_rev_dn,B,-0.3300,10.659,-3.5175,-2004,1.0000,-1065.65
crawl_rev_dn,B,-0.3250,10.662,-3.4650,-1976,1.0000,-1050.77
crawl_rev_dn,B,-0.3200,10.662,-3.4118,-1942,1.0000,-1032.66
crawl_rev_dn,B,-0.3150,10.671,-3.3614,-1911,1.0000,-1016.17
crawl_rev_dn,B,-0.3100,10.664,-3.3059,-1879,1.0000,-999.19
crawl_rev_dn,B,-0.3050,10.665,-3.2528,-1833,1.0000,-974.70
crawl_rev_dn,B,-0.3000,10.658,-3.1974,-1822,1.0000,-968.91
crawl_rev_dn,B,-0.2950,10.666,-3.1466,-1766,1.0000,-939.07
crawl_rev_dn,B,-0.2900,10.674,-3.0955,-1735,1.0000,-922.64
crawl_rev_dn,B,-0.2850,10.675,-3.0424,-1695,1.0000,-901.32
crawl_rev_dn,B,-0.2800,10.679,-2.9900,-1655,1.0000,-880.08
crawl_rev_dn,B,-0.2750,10.676,-2.9360,-1610,1.0000,-856.15
crawl_rev_dn,B,-0.2700,10.664,-2.8792,-1570,1.0000,-834.85
crawl_rev_dn,B,-0.2650,10.675,-2.8289,-1522,1.0000,-809.33
crawl_rev_dn,B,-0.2600,10.681,-2.7771,-1477,1.0000,-785.42
crawl_rev_dn,B,-0.2550,10.664,-2.7192,-1428,0.9999,-759.41
crawl_rev_dn,B,-0.2500,10.671,-2.6676,-1374,1.0000,-730.62
crawl_rev_dn,B,-0.2450,10.678,-2.6160,-1332,1.0000,-708.32
crawl_rev_dn,B,-0.2400,10.681,-2.5636,-1278,1.0000,-679.60
crawl_rev_dn,B,-0.2350,10.681,-2.5102,-1225,1.0000,-651.44
crawl_rev_dn,B,-0.2300,10.690,-2.4587,-1173,1.0000,-623.77
crawl_rev_dn,B,-0.2250,10.693,-2.4058,-1117,1.0000,-593.97
crawl_rev_dn,B,-0.2200,10.695,-2.3529,-1059,1.0000,-563.14
crawl_rev_dn,B,-0.2150,10.689,-2.2981,-1004,1.0000,-533.90
crawl_rev_dn,B,-0.2100,10.696,-2.2463,-947,1.0000,-503.59
crawl_rev_dn,B,-0.2050,10.698,-2.1930,-877,1.0000,-466.38
crawl_rev_dn,B,-0.2000,10.687,-2.1373,-815,1.0000,-433.41
crawl_rev_dn,B,-0.1950,10.692,-2.0849,-752,1.0000,-399.89
crawl_rev_dn,B,-0.1900,10.698,-2.0326,-686,1.0000,-364.80
crawl_rev_dn,B,-0.1850,10.702,-1.9798,-615,1.0000,-327.04
crawl_rev_dn,B,-0.1800,10.700,-1.9260,-553,1.0000,-294.07
crawl_rev_dn,B,-0.1750,10.698,-1.8722,-486,1.0000,-258.44
crawl_rev_dn,B,-0.1700,10.702,-1.8194,-411,1.0000,-218.56
crawl_rev_dn,B,-0.1650,10.702,-1.7658,-342,1.0000,-181.86
crawl_rev_dn,B,-0.1600,10.706,-1.7129,-271,0.9999,-144.12
crawl_rev_dn,B,-0.1550,10.718,-1.6613,-224,1.0001,-119.11
crawl_rev_dn,B,-0.1500,10.716,-1.6074,-2,1.0000,-1.06
