tag,motor,duty,v_batt,v_eff,ticks,dt_s,mmps
coarse_rev_dn,B,-0.6000,11.555,-6.9328,-3025,1.0000,-1608.65
coarse_rev_dn,B,-0.5500,11.556,-6.3558,-2887,1.0000,-1535.17
coarse_rev_dn,B,-0.5000,11.560,-5.7801,-2720,1.0000,-1446.36
coarse_rev_dn,B,-0.4500,11.555,-5.1997,-2512,1.0000,-1335.85
coarse_rev_dn,B,-0.4000,11.562,-4.6249,-2216,1.0000,-1178.40
coarse_rev_dn,B,-0.3500,11.570,-4.0494,-1897,1.0000,-1008.76
coarse_rev_dn,B,-0.3000,11.576,-3.4728,-1498,1.0000,-796.61
coarse_rev_dn,B,-0.2500,11.579,-2.8948,-1004,1.0000,-533.90
coarse_rev_dn,B,-0.2000,11.591,-2.3182,-397,1.0000,-211.12
coarse_rev_dn,B,-0.1500,11.599,-1.7399,0,1.0000,0.00
coarse_rev_dn,B,-0.1000,11.597,-1.1597,0,1.0000,0.00
coarse_rev_dn,B,-0.0500,11.609,-0.5804,0,1.0000,0.00
crawl_rev_up,B,-0.0050,11.607,-0.0580,0,1.0000,0.00
crawl_rev_up,B,-0.0100,11.610,-0.1161,0,1.0000,0.00
crawl_rev_up,B,-0.0150,11.611,-0.1742,0,1.0000,0.00
crawl_rev_up,B,-0.0200,11.609,-0.2322,0,1.0000,0.00
crawl_rev_up,B,-0.0250,11.610,-0.2903,0,1.0000,0.00
crawl_rev_up,B,-0.0300,11.612,-0.3484,0,1.0000,0.00
crawl_rev_up,B,-0.0350,11.613,-0.4065,0,1.0000,0.00
crawl_rev_up,B,-0.0400,11.607,-0.4643,0,1.0000,0.00
crawl_rev_up,B,-0.0450,11.609,-0.5224,0,1.0000,0.00
crawl_rev_up,B,-0.0500,11.608,-0.5804,0,1.0000,0.00
crawl_rev_up,B,-0.0550,11.602,-0.6381,0,1.0000,0.00
crawl_rev_up,B,-0.0600,11.605,-0.6963,0,1.0000,0.00
crawl_rev_up,B,-0.0650,11.605,-0.7543,0,1.0000,0.00
crawl_rev_up,B,-0.0700,11.608,-0.8126,0,1.0000,0.00
crawl_rev_up,B,-0.0750,11.601,-0.8701,0,1.0000,0.00
crawl_rev_up,B,-0.0800,11.603,-0.9283,0,1.0000,0.00
crawl_rev_up,B,-0.0850,11.606,-0.9865,0,1.0000,0.00
crawl_rev_up,B,-0.0900,11.613,-1.0452,0,1.0000,0.00
crawl_rev_up,B,-0.0950,11.602,-1.1022,0,1.0000,0.00
crawl_rev_up,B,-0.1000,11.610,-1.1610,0,1.0000,0.00
crawl_rev_up,B,-0.1050,11.603,-1.2183,0,1.0000,0.00
crawl_rev_up,B,-0.1100,11.605,-1.2765,0,1.0000,0.00
crawl_rev_up,B,-0.1150,11.607,-1.3348,0,1.0000,0.00
crawl_rev_up,B,-0.1200,11.597,-1.3917,0,1.0000,0.00
crawl_rev_up,B,-0.1250,11.598,-1.4497,0,1.0000,0.00
crawl_rev_up,B,-0.1300,11.596,-1.5075,0,1.0000,0.00
crawl_rev_up,B,-0.1350,11.594,-1.5651,0,1.0000,0.00
crawl_rev_up,B,-0.1400,11.595,-1.6234,0,1.0000,0.00
crawl_rev_up,B,-0.1450,11.597,-1.6815,0,1.0000,0.00
crawl_rev_up,B,-0.1500,11.591,-1.7386,0,1.0000,0.00
crawl_rev_up,B,-0.1550,11.593,-1.7970,0,1.0000,0.00
crawl_rev_up,B,-0.1600,11.598,-1.8557,0,1.0000,0.00
crawl_rev_up,B,-0.1650,11.597,-1.9135,0,1.0000,0.00
crawl_rev_up,B,-0.1700,11.598,-1.9716,0,1.0000,0.00
crawl_rev_up,B,-0.1750,11.595,-2.0292,0,1.0000,0.00
crawl_rev_up,B,-0.1800,11.593,-2.0868,0,1.0000,0.00
crawl_rev_up,B,-0.1850,11.597,-2.1455,0,1.0000,0.00
crawl_rev_up,B,-0.1900,11.596,-2.2033,0,1.0000,0.00
crawl_rev_up,B,-0.1950,11.586,-2.2592,0,1.0000,0.00
crawl_rev_up,B,-0.2000,11.576,-2.3152,-1,1.0000,-0.53
crawl_rev_dn,B,-0.2000,11.592,-2.3183,-265,1.0000,-140.92
crawl_rev_dn,B,-0.1950,11.586,-2.2593,-351,1.0000,-186.64
crawl_rev_dn,B,-0.1900,11.589,-2.2018,-291,1.0000,-154.74
crawl_rev_dn,B,-0.1850,11.593,-2.1446,-158,1.0000,-84.02
crawl_rev_dn,B,-0.1800,11.589,-2.0860,0,1.0000,0.00
crawl_rev_dn,B,-0.1750,11.593,-2.0288,0,1.0000,0.00
crawl_rev_dn,B,-0.1700,11.588,-1.9700,0,1.0000,0.00
crawl_rev_dn,B,-0.1650,11.595,-1.9132,0,1.0000,0.00
crawl_rev_dn,B,-0.1600,11.595,-1.8552,0,1.0000,0.00
crawl_rev_dn,B,-0.1550,11.592,-1.7967,0,1.0000,0.00
crawl_rev_dn,B,-0.1500,11.596,-1.7394,0,1.0000,0.00
crawl_rev_dn,B,-0.1450,11.601,-1.6822,0,1.0000,0.00
crawl_rev_dn,B,-0.1400,11.591,-1.6228,0,1.0000,0.00
crawl_rev_dn,B,-0.1350,11.596,-1.5655,0,1.0000,0.00
crawl_rev_dn,B,-0.1300,11.600,-1.5080,0,1.0000,0.00
crawl_rev_dn,B,-0.1250,11.596,-1.4495,0,1.0000,0.00
crawl_rev_dn,B,-0.1200,11.593,-1.3912,0,1.0000,0.00
crawl_rev_dn,B,-0.1150,11.597,-1.3337,0,1.0000,0.00
crawl_rev_dn,B,-0.1100,11.603,-1.2763,0,1.0000,0.00
crawl_rev_dn,B,-0.1050,11.603,-1.2183,0,1.0000,0.00
crawl_rev_dn,B,-0.1000,11.603,-1.1603,0,1.0000,0.00
crawl_rev_dn,B,-0.0950,11.603,-1.1023,0,1.0000,0.00
crawl_rev_dn,B,-0.0900,11.609,-1.0448,0,1.0000,0.00
crawl_rev_dn,B,-0.0850,11.605,-0.9864,0,1.0000,0.00
crawl_rev_dn,B,-0.0800,11.604,-0.9284,0,1.0000,0.00
crawl_rev_dn,B,-0.0750,11.604,-0.8703,0,1.0000,0.00
crawl_rev_dn,B,-0.0700,11.606,-0.8124,0,1.0000,0.00
crawl_rev_dn,B,-0.0650,11.603,-0.7542,0,1.0000,0.00
crawl_rev_dn,B,-0.0600,11.601,-0.6961,0,1.0000,0.00
crawl_rev_dn,B,-0.0550,11.611,-0.6386,0,1.0000,0.00
crawl_rev_dn,B,-0.0500,11.605,-0.5803,0,1.0000,0.00
crawl_rev_dn,B,-0.0450,11.611,-0.5225,0,1.0000,0.00
crawl_rev_dn,B,-0.0400,11.609,-0.4644,0,1.0000,0.00
crawl_rev_dn,B,-0.0350,11.607,-0.4063,0,1.0000,0.00
crawl_rev_dn,B,-0.0300,11.602,-0.3480,0,1.0000,0.00
crawl_rev_dn,B,-0.0250,11.606,-0.2901,0,1.0000,0.00
crawl_rev_dn,B,-0.0200,11.606,-0.2321,0,1.0000,0.00
crawl_rev_dn,B,-0.0150,11.603,-0.1741,0,1.0000,0.00
crawl_rev_dn,B,-0.0100,11.605,-0.1161,0,1.0000,0.00
crawl_rev_dn,B,-0.0050,11.607,-0.0580,0,1.0000,0.00
SWEEP_DONE
